"Posicion","Nombre_Columna"
11865,"negative.regulation.of.clathrin.dependent.endocytosis"
11866,"negative.regulation.of.caveolin.mediated.endocytosis"
11867,"zinc.ion.import.across.plasma.membrane"
11868,"endoplasmic.reticulum.quality.control.compartment"
11869,"endoplasmic.reticulum.mannose.trimming"
11870,"positive.regulation.of.macrophage.fusion"
11871,"ARF.protein.signal.transduction"
11872,"trabecular.meshwork.development"
11873,"negative.regulation.of.lens.fiber.cell.differentiation"
11874,"apical.constriction"
11875,"regulation.of.chorionic.trophoblast.cell.proliferation"
11876,"integrin.binding.involved.in.cell.matrix.adhesion"
11877,"interleukin.18.mediated.signaling.pathway"
11878,"interleukin.18.receptor.activity"
11879,"atrioventricular.valve.formation"
11880,"positive.regulation.of.cell.proliferation.involved.in.heart.valve.morphogenesis"
11881,"formation.of.anatomical.boundary"
11882,"regulation.of.hair.follicle.development"
11883,"female.gonad.morphogenesis"
11884,"snRNA.transcription"
11885,"regulation.of.RIG.I.signaling.pathway"
11886,"negative.regulation.of.ripoptosome.assembly.involved.in.necroptotic.process"
11887,"regulation.of.aspartic.type.endopeptidase.activity.involved.in.amyloid.precursor.protein.catabolic.process"
11888,"positive.regulation.of.aspartic.type.endopeptidase.activity.involved.in.amyloid.precursor.protein.catabolic.process"
11889,"negative.regulation.of.metalloendopeptidase.activity.involved.in.amyloid.precursor.protein.catabolic.process"
11890,"regulation.of.vacuole.organization"
11891,"amphisome"
11892,"autolysosome"
11893,"N.acylsphingosine.amidohydrolase.activity"
11894,"monoatomic.anion.channel.activity"
11895,"nitrate.transmembrane.transporter.activity"
11896,"nitrate.transmembrane.transport"
11897,"positive.regulation.of.necroptotic.process"
11898,"regulation.of.ATP.ADP.antiporter.activity"
11899,"ripoptosome.assembly"
11900,"ripoptosome.assembly.involved.in.necroptotic.process"
11901,"regulation.of.skeletal.muscle.adaptation"
11902,"regulation.of.cellular.localization"
11903,"negative.regulation.of.sodium.ion.transmembrane.transport"
11904,"amacrine.cell.differentiation"
11905,"enteroendocrine.cell.differentiation"
11906,"regulation.of.intestinal.epithelial.structure.maintenance"
11907,"detection.of.nodal.flow"
11908,"calcium.induced.calcium.release.activity"
11909,"metanephric.smooth.muscle.tissue.development"
11910,"metanephric.cortex.development"
11911,"metanephric.cortical.collecting.duct.development"
11912,"metanephric.distal.tubule.development"
11913,"inositol.1.3.4.5.6.pentakisphosphate.1.phosphatase.activity"
11914,"inositol.1.3.4.6.tetrakisphosphate.6.phosphatase.activity"
11915,"inositol.1.3.4.6.tetrakisphosphate.1.phosphatase.activity"
11916,"inositol.3.4.6.trisphosphate.1.kinase.activity"
11917,"lipid.phosphorylation"
11918,"signal.clustering"
11919,"negative.regulation.of.receptor.catabolic.process"
11920,"phosphatidylinositol.5.phosphate.metabolic.process"
11921,"trophectodermal.cellular.morphogenesis"
11922,"POZ.domain.binding"
11923,"liver.morphogenesis"
11924,"protein.insertion.into.membrane.from.inner.side"
11925,"positive.regulation.of.protein.deacetylation"
11926,"GDP.4.dehydro.D.rhamnose.reductase.activity"
11927,"GDP.L.fucose.synthase.activity"
11928,"smoothened.binding"
11929,"neural.tube.patterning"
11930,"neural.plate.axis.specification"
11931,"hedgehog.family.protein.binding"
11932,"negative.regulation.of.G2.M.transition.of.mitotic.cell.cycle"
11933,"interleukin.10.binding"
11934,"positive.regulation.of.neuromuscular.synaptic.transmission"
11935,"regulation.of.postsynaptic.membrane.organization"
11936,"activin.receptor.activity..type.II"
11937,"glucosidase.activity"
11938,"nascent.polypeptide.associated.complex"
11939,"THO.complex"
11940,"viral.mRNA.export.from.host.cell.nucleus"
11941,"response.to.dsRNA"
11942,"eye.pigment.granule.organization"
11943,"establishment.of.melanosome.localization"
11944,"cellular.pigment.accumulation"
11945,"alkylglycerophosphoethanolamine.phosphodiesterase.activity"
11946,"methylglutaconyl.CoA.hydratase.activity"
11947,"poly.A..dependent.snoRNA.3..end.processing"
11948,"cellular.response.to.cortisol.stimulus"
11949,"dimethylallyl.diphosphate.biosynthetic.process"
11950,"osteoblast.fate.commitment"
11951,"nuclear.cyclin.dependent.protein.kinase.holoenzyme.complex"
11952,"transmembrane.transporter.complex"
11953,"bile.acid.conjugation"
11954,"N.acyltransferase.activity"
11955,"glycine.N.choloyltransferase.activity"
11956,"very.long.chain.fatty.acyl.CoA.hydrolase.activity"
11957,"response.to.rapamycin"
11958,"response.to.sodium.phosphate"
11959,"cellular.response.to.putrescine"
11960,"hepatocyte.dedifferentiation"
11961,"ammon.gyrus.development"
11962,"uracil.binding"
11963,"thymine.binding"
11964,"dihydropyrimidinase.activity"
11965,"beta.alanine.metabolic.process"
11966,"dystroglycan.complex"
11967,"calcium.dependent.cell.matrix.adhesion"
11968,"nerve.maturation"
11969,"Purkinje.myocyte.development"
11970,"alkanesulfonate.metabolic.process"
11971,"regulation.of.establishment.of.protein.localization.to.chromosome"
11972,"regulation.of.growth.rate"
11973,"negative.regulation.of.actin.filament.binding"
11974,"establishment.of.spindle.localization"
11975,"interleukin.27.receptor.binding"
11976,"negative.regulation.of.RNA.dependent.RNA.polymerase.activity"
11977,"lamellipodium.organization"
11978,"positive.regulation.of.hydrogen.peroxide.mediated.programmed.cell.death"
11979,"negative.regulation.of.amyloid.precursor.protein.catabolic.process"
11980,"positive.regulation.of.establishment.of.T.cell.polarity"
11981,"regulation.of.heterotypic.cell.cell.adhesion"
11982,"regulation.of.toll.like.receptor.3.signaling.pathway"
11983,"regulation.of.viral.entry.into.host.cell"
11984,"regulation.of.cGMP.mediated.signaling"
11985,"regulation.of.inositol.trisphosphate.biosynthetic.process"
11986,"activation.of.Janus.kinase.activity"
11987,"Fas.activated.serine.threonine.kinase.activity"
11988,"muscular.septum.morphogenesis"
11989,"guanidinoacetate.N.methyltransferase.activity"
11990,"embryonic.liver.development"
11991,"UDP.N.acetylglucosamine.4.epimerase.activity"
11992,"UDP.glucose.4.epimerase.activity"
11993,"macrophage.cytokine.production"
11994,"negative.regulation.of.oligodendrocyte.apoptotic.process"
11995,"negative.regulation.of.renal.albumin.absorption"
11996,"group.II.metabotropic.glutamate.receptor.activity"
11997,"phosphatidylinositol.3.kinase.complex..class.III"
11998,"cellular.response.to.aluminum.ion"
11999,"positive.regulation.of.attachment.of.mitotic.spindle.microtubules.to.kinetochore"
12000,"positive.regulation.of.autophagy.of.mitochondrion"
12001,"oculomotor.nerve.development"
12002,"trochlear.nerve.development"
12003,"hindbrain.morphogenesis"
12004,"auditory.receptor.cell.fate.determination"
12005,"positive.regulation.of.mitotic.cell.cycle..embryonic"
12006,"regulation.of.timing.of.neuron.differentiation"
12007,"common.bile.duct.development"
12008,"negative.regulation.of.stomach.neuroendocrine.cell.differentiation"
12009,"N.box.binding"
12010,"renal.interstitial.fibroblast.development"
12011,"metanephric.nephron.tubule.morphogenesis"
12012,"negative.regulation.of.pancreatic.A.cell.differentiation"
12013,"histone.pre.mRNA.stem.loop.binding"
12014,"sperm.displacement"
12015,"aspartic.type.endopeptidase.inhibitor.activity"
12016,"bundle.of.His.cell.action.potential"
12017,"membrane.depolarization.during.bundle.of.His.cell.action.potential"
12018,"voltage.gated.sodium.channel.activity.involved.in.AV.node.cell.action.potential"
12019,"voltage.gated.sodium.channel.activity.involved.in.bundle.of.His.cell.action.potential"
12020,"voltage.gated.sodium.channel.activity.involved.in.SA.node.cell.action.potential"
12021,"neural.crest.cell.migration.involved.in.sympathetic.nervous.system.development"
12022,"inositol.hexakisphosphate.binding"
12023,"intein.mediated.protein.splicing"
12024,"MDA.5.signaling.pathway"
12025,"post.transcriptional.gene.silencing"
12026,"regulation.of.miRNA.mediated.gene.silencing"
12027,"negative.regulation.of.sister.chromatid.cohesion"
12028,"meiotic.chromosome.separation"
12029,"positive.regulation.of.mitotic.sister.chromatid.separation"
12030,"FHA.domain.binding"
12031,"negative.regulation.of.lamellipodium.morphogenesis"
12032,"peptidyl.glutamic.acid.modification"
12033,"protein.glutamic.acid.ligase.activity"
12034,"meiotic.cohesin.complex"
12035,"mediator.complex.binding"
12036,"GINS.complex"
12037,"DNA.strand.elongation.involved.in.mitotic.DNA.replication"
12038,"glucosidase.II.complex"
12039,"glucan.1.3.alpha.glucosidase.activity"
12040,"protein.transport.into.membrane.raft"
12041,"interleukin.17.production"
12042,"ubiquitin.like.protein.binding"
12043,"positive.regulation.of.long.term.synaptic.depression"
12044,"regulation.of.motor.neuron.apoptotic.process"
12045,"tetracycline.transmembrane.transporter.activity"
12046,"tetracycline.transmembrane.transport"
12047,"glycine.N.methyltransferase.activity"
12048,"negative.regulation.of.signaling"
12049,"microfibril.binding"
12050,"development.of.primary.sexual.characteristics"
12051,"cysteine.type.endopeptidase.activity.involved.in.apoptotic.signaling.pathway"
12052,"NatC.complex"
12053,"thiomorpholine.carboxylate.dehydrogenase.activity"
12054,"C.zone"
12055,"regulation.of.muscle.filament.sliding"
12056,"X2.alkenal.reductase..NAD.P....activity"
12057,"X15.oxoprostaglandin.13.oxidase..NAD.P....activity"
12058,"HLA.C.specific.inhibitory.MHC.class.I.receptor.activity"
12059,"Ran.protein.signal.transduction"
12060,"mitotic.spindle.astral.microtubule"
12061,"RNA.N6.methyladenosine.methyltransferase.complex"
12062,"regulation.of.L.glutamate.import.across.plasma.membrane"
12063,"U6atac.snRNA.binding"
12064,"U4atac.U6atac.snRNP"
12065,"U6atac.snRNP"
12066,"symbiont.mediated.perturbation.of.host.NF.kappaB.cascade"
12067,"positive.regulation.of.L.glutamate.import.across.plasma.membrane"
12068,"endoplasmic.reticulum.tubular.network.membrane.organization"
12069,"positive.regulation.of.glutamate.neurotransmitter.secretion.in.response.to.membrane.depolarization"
12070,"positive.regulation.of.protein.lipidation"
12071,"positive.regulation.of.endoplasmic.reticulum.tubular.network.organization"
12072,"lysine.tRNA.ligase.activity"
12073,"lysyl.tRNA.aminoacylation"
12074,"positive.regulation.of.intracellular.transport"
12075,"cerebellar.granular.layer.structural.organization"
12076,"mitotic.cell.cycle.process"
12077,"regulation.of.cell.maturation"
12078,"response.to.docetaxel.trihydrate"
12079,"mitochondrial.proton.transporting.ATP.synthase.complex.assembly"
12080,"serine.pyruvate.aminotransferase.complex"
12081,"synaptic.vesicle.to.endosome.fusion"
12082,"G.protein.coupled.UDP.receptor.activity"
12083,"regulation.of.T.cell.mediated.cytotoxicity"
12084,"advanced.glycation.end.product.receptor.activity"
12085,"response.to.methylglyoxal"
12086,"high.mobility.group.box.1.binding"
12087,"response.to.selenite.ion"
12088,"regulation.of.CD4.positive..alpha.beta.T.cell.activation"
12089,"negative.regulation.of.tolerance.induction"
12090,"pyruvate.dehydrogenase..acetyl.transferring..kinase.activity"
12091,"hypoxia.inducible.factor.1alpha.signaling.pathway"
12092,"regulation.of.cellular.ketone.metabolic.process"
12093,"spot.adherens.junction"
12094,"phosphomevalonate.kinase.activity"
12095,"intraciliary.transport.involved.in.cilium.assembly"
12096,"phenylacetate.catabolic.process"
12097,"dihydrocoumarin.hydrolase.activity"
12098,"negative.regulation.of.lipid.kinase.activity"
12099,"positive.regulation.of.neurotrophin.TRK.receptor.signaling.pathway"
12100,"diphosphate.metabolic.process"
12101,"regulation.of.generation.of.precursor.metabolites.and.energy"
12102,"quinolinate.catabolic.process"
12103,"cardiac.muscle.tissue.regeneration"
12104,"protein.lysine.N.methyltransferase.activity"
12105,"peptidyl.lysine.methylation"
12106,"regulation.of.T.helper.cell.differentiation"
12107,"regulation.of.transcription.elongation.by.RNA.polymerase.II"
12108,"viral.RNA.genome.replication"
12109,"tRNA.import.into.mitochondrion"
12110,"mitochondrion.targeting.sequence.binding"
12111,"mitochondrial.outer.membrane.translocase.complex.assembly"
12112,"regulation.of.macrophage.migration.inhibitory.factor.signaling.pathway"
12113,"delta24.24.1..sterol.reductase.activity"
12114,"delta24.sterol.reductase.activity"
12115,"regulation.of.protein.ADP.ribosylation"
12116,"meiotic.DNA.repair.synthesis"
12117,"sperm.DNA.condensation"
12118,"lateral.element.assembly"
12119,"determination.of.left.right.asymmetry.in.lateral.mesoderm"
12120,"positive.regulation.of.skeletal.muscle.cell.proliferation"
12121,"CD4.positive.or.CD8.positive..alpha.beta.T.cell.lineage.commitment"
12122,"trachea.morphogenesis"
12123,"right.lung.development"
12124,"left.lung.development"
12125,"primary.prostatic.bud.elongation"
12126,"regulation.of.prostatic.bud.formation"
12127,"regulation.of.mesenchymal.cell.proliferation.involved.in.prostate.gland.development"
12128,"mesenchymal.smoothened.signaling.pathway.involved.in.prostate.gland.development"
12129,"positive.regulation.of.sclerotome.development"
12130,"negative.regulation.of.ureter.smooth.muscle.cell.differentiation"
12131,"positive.regulation.of.ureter.smooth.muscle.cell.differentiation"
12132,"negative.regulation.of.kidney.smooth.muscle.cell.differentiation"
12133,"positive.regulation.of.kidney.smooth.muscle.cell.differentiation"
12134,"positive.regulation.of.mesenchymal.cell.proliferation.involved.in.ureter.development"
12135,"facial.nerve.morphogenesis"
12136,"myotome.development"
12137,"fungiform.papilla.morphogenesis"
12138,"mesonephric.tubule.formation"
12139,"Ski.complex"
12140,"mannan.binding"
12141,"gluconolactonase.activity"
12142,"negative.regulation.of.bone.development"
12143,"negative.regulation.of.calcium.dependent.ATPase.activity"
12144,"negative.regulation.of.DNA.catabolic.process"
12145,"spermine.transport"
12146,"negative.regulation.of.telomere.maintenance.via.recombination"
12147,"negative.regulation.of.beta.galactosidase.activity"
12148,"negative.regulation.of.telomere.single.strand.break.repair"
12149,"cellular.response.to.Thyroglobulin.triiodothyronine"
12150,"RISC.loading.complex"
12151,"thyroid.hormone.receptor.signaling.pathway"
12152,"enucleate.erythrocyte.development"
12153,"LBD.domain.binding"
12154,"embryonic.camera.type.eye.formation"
12155,"cell.proliferation.involved.in.heart.valve.development"
12156,"positive.regulation.of.endocardial.cushion.to.mesenchymal.transition.involved.in.heart.valve.formation"
12157,"cortical.microtubule.cytoskeleton"
12158,"positive.regulation.of.microtubule.plus.end.binding"
12159,"negative.regulation.of.microtubule.binding"
12160,"leukotriene.B4.receptor.activity"
12161,"kisspeptin.receptor.binding"
12162,"generation.of.ovulation.cycle.rhythm"
12163,"C.3.sterol.dehydrogenase..C.4.sterol.decarboxylase..activity"
12164,"sterol.4.alpha.carboxylate.3.dehydrogenase..decarboxylating..activity"
12165,"myosin.light.chain.kinase.activity"
12166,"tonic.smooth.muscle.contraction"
12167,"positive.regulation.of.mast.cell.activation"
12168,"positive.regulation.of.transcription.from.RNA.polymerase.II.promoter.by.galactose"
12169,"mesodermal.cell.fate.commitment"
12170,"C.4.methylsterol.oxidase.activity"
12171,"error.free.postreplication.DNA.repair"
12172,"TCR.signalosome.assembly"
12173,"dendrite.extension"
12174,"leukocyte.mediated.cytotoxicity"
12175,"syntaxin.3.binding"
12176,"negative.regulation.of.secretion.by.cell"
12177,"cellular.response.to.radiation"
12178,"positive.regulation.of.myeloid.cell.apoptotic.process"
12179,"positive.regulation.of.fatty.acid.metabolic.process"
12180,"detection.of.oxidative.stress"
12181,"negative.regulation.of.intracellular.protein.transport"
12182,"positive.regulation.of.metanephric.podocyte.development"
12183,"positive.regulation.of.renal.albumin.absorption"
12184,"negative.regulation.of.metanephric.mesenchymal.cell.migration"
12185,"establishment.of.organelle.localization"
12186,"regulation.of.endocytic.recycling"
12187,"electron.transferring.flavoprotein.dehydrogenase.activity"
12188,"ultradian.rhythm"
12189,"UDP.N.acetylglucosamine.diphosphorylase.activity"
